,Unnamed: 0,<TICKER>,<PER>,Date,Time,<OPEN>,<HIGH>,<LOW>,Close/Last,<VOL>,Pct_Change,SMA10,SMA20,SMA50,SMA100,SMA200,SMA500,EMA8,EMA20,EMA50,EMA200,Denoised_Close,ema_pct_change
1155,1155,SPY,60,240828,120000,558.39,558.67,556.9,558.56,206653,0.0304446712870859,560.5899999999999,560.7705,559.7352,550.9127,545.63315,543.2321699999999,559.9258293702105,560.2113763727775,558.0206352033061,549.1991944604466,562.9094473441539,-0.06964586353398472
1156,1156,SPY,60,240828,130000,558.58,558.87,555.24,555.34,229148,-0.5800422499910504,559.963,560.499,559.6958,551.1876,545.6542499999999,543.28325,558.9067561768304,559.7474357658464,557.9155122541569,549.2602970031288,562.7561993230275,-0.18200146160900488
1157,1157,SPY,60,240828,140000,555.35,558.15,555.05,558.06,339002,0.4879805528045237,559.701,560.298,559.7058000000001,551.4654,545.68935,543.33897,558.7185881375348,559.5867275976706,557.9211784402684,549.3478562369286,562.5697395721472,-0.03366716133166303
1158,1158,SPY,60,240828,150000,558.04,559.35,557.16,558.33,932879,0.051967600888839,559.453,560.0645,559.709,551.7475,545.7341,543.39289,558.6322352180827,559.4670392550353,557.9372106582971,549.4372308017353,562.3499170848877,-0.015455530079988566
1159,1159,SPY,60,240829,90000,560.31,561.28,559.41,561.09,417515,0.1392086523531771,559.368,560.0605,559.7398,552.0521,545.79245,543.45323,559.1784051696199,559.6216069450319,558.0608494560109,549.5531787539568,562.0967829276509,0.09776914347308097
1160,1160,SPY,60,240829,100000,561.1,562.8,560.1,562.12,315645,0.1817857779361935,559.421,560.1655000000001,559.7678,552.3813,545.8574,543.51601,559.8320929097043,559.8595491407432,558.220031830285,549.6782217514299,561.8105936627904,0.11690146365472831
1161,1161,SPY,60,240829,110000,562.08,563.19,561.51,562.48,176615,0.0711642470822618,559.516,560.212,559.8494000000001,552.691,545.9252,543.58087,560.4205167075478,560.1091158892439,558.387089405568,549.8056026295251,561.4918133347189,0.10510719290584003
1162,1162,SPY,60,240829,120000,562.46,563.66,562.43,563.14,195652,0.120897486043443,559.722,560.394,559.9266,553.0192000000001,545.9780999999999,543.64701,561.0248463280927,560.3977715188397,558.57347805633,549.9382832003756,561.1411139986195,0.10783502789928345
1163,1163,SPY,60,240829,130000,562.94,563.03,562.01,562.87,150360,-0.0124347177319163,560.045,560.496,560.0236,553.3335,546.0236,543.71543,561.4348804774055,560.6332218503787,558.7419691129445,550.0669569993769,560.7593747815516,0.07308662922800302
1164,1164,SPY,60,240829,140000,562.77,562.77,557.18,558.48,406160,-0.7623007623007559,560.047,560.3815000000001,560.0278,553.5922,546.0572,543.77493,560.7782403713154,560.4281531027236,558.7316958143977,550.1506688700299,560.3476794761955,-0.1169574832136755
1165,1165,SPY,60,240829,150000,558.48,559.95,557.56,558.315,820383,-0.0295444778684937,560.0224999999999,560.30625,560.0121,553.85105,546.081075,543.8333400000001,560.2308536221342,560.2269004262738,558.7153548020683,550.2319059957013,559.9073126779364,-0.09761198095324941
1166,1166,SPY,60,240830,90000,560.77,561.9,560.41,561.7,231820,0.1658433939048208,560.6585000000001,560.31075,560.0737,554.13875,546.116975,543.8990499999999,560.5573305949932,560.3671956237715,558.8323997117911,550.3460163838038,559.4397544863992,0.0582754360543003
1167,1167,SPY,60,240830,100000,561.73,562.24,559.97,560.14,241784,-0.2830541363288469,560.8665,560.28375,560.0695000000001,554.42645,546.143225,543.96175,560.4645904627725,560.3455579453171,558.883678154466,550.4434689570993,558.9466738028107,-0.016544272487217793
1168,1168,SPY,60,240830,110000,559.96,560.45,558.12,559.13,228248,-0.1482248732052362,560.9465,560.19975,560.0664999999999,554.66575,546.165525,544.02257,560.1680148043787,560.2297905219535,558.893337834683,550.5299021018049,558.4299202646192,-0.05291603848674997
1169,1169,SPY,60,240830,120000,559.11,559.65,557.14,559.11,271605,0.0,560.7484999999999,560.05825,560.0708999999999,554.9089,546.183475,544.0831699999999,559.9329004034057,560.123143805577,558.9018343901857,550.6152762102446,557.8915148685868,-0.04197212171335174
1170,1170,SPY,60,240830,130000,559.11,559.83,558.58,558.87,160759,-0.0429253635241739,560.4235000000001,559.92225,560.045,555.1697,546.203125,544.1420499999999,559.69670031376,560.0037967764745,558.9005859827275,550.6974127653666,557.3336393429901,-0.04218364191058699
1171,1171,SPY,60,240830,140000,558.79,560.935,558.65,560.7,482592,0.3418099822831622,560.2455000000001,559.88075,560.0514,555.4522999999999,546.225525,544.20115,559.919655799591,560.0701018453817,558.9711512383069,550.796940996557,556.7586243385845,0.03983505454046021
1172,1172,SPY,60,240830,150000,560.7,564.2,560.17,563.59,1402279,0.5154271446406253,560.2905000000001,560.00625,560.1082,555.7559,546.2704249999999,544.26583,560.7352878441263,560.4053302410597,559.1522825622949,550.9242351159943,556.1689365165065,0.14566947884167014
1173,1173,SPY,60,240903,90000,560.47,560.78,558.17,559.09,367800,-0.2462219208878255,559.9125,559.97875,560.0758999999999,556.0142,546.289625,544.32199,560.3696683232093,560.2800606942922,559.1498401088716,551.0054865078749,555.56716461928,-0.06520358694076522
1174,1174,SPY,60,240903,100000,559.14,559.14,555.15,555.34,594280,-0.6796151232249444,559.5985,559.82275,559.9365,556.1907500000001,546.290925,544.37025,559.2519642513851,559.8095787234072,559.000434614406,551.0486159953588,554.9560046184813,-0.19945834598235068
1175,1175,SPY,60,240903,110000,555.35,556.975,555.16,555.62,326750,0.0486179886557993,559.3290000000001,559.67575,559.8403000000001,556.36335,546.300375,544.42099,558.4448610844106,559.4105712259399,558.867868551096,551.0941024033651,554.3382440393378,-0.14431834281616318
1176,1176,SPY,60,240903,120000,555.61,556.49,554.77,554.9,250367,-0.1277874768272774,558.649,559.65375,559.7833,556.52185,546.341175,544.47099,557.6571141767638,558.9809930139456,558.7122658628177,551.1319720311924,553.7167455685857,-0.1410608213167408
1177,1177,SPY,60,240903,130000,554.88,555.87,554.28,554.34,235258,-0.0973183391003394,558.0690000000001,559.46775,559.7185,556.65495,546.384725,544.51963,556.9199776930385,558.5389936792842,558.5408044564327,551.1638927074989,553.0944300571739,-0.1321845386682563
1178,1178,SPY,60,240903,140000,554.33,554.38,552.48,552.64,410405,-0.3048725488427569,557.42,559.18325,559.6609,556.77385,546.425975,544.56587,555.9688715390299,557.9771847574476,558.309400360102,551.1785803422501,552.4742590339272,-0.17077967968547325
1179,1179,SPY,60,240903,150000,552.63,553.12,549.53,552.16,1413312,-0.0850478620415155,556.725,558.73675,559.5825,556.88125,546.4673750000001,544.60947,555.1224556414677,557.4231671615003,558.068247404804,551.188345711979,551.8592168499416,-0.15224159856633834
1180,1180,SPY,60,240904,90000,550.2,552.54,550.04,552.49,311226,0.4162122864412874,556.087,558.25525,559.5081,556.9859499999999,546.51035,544.65453,554.5374654989193,556.9533417175478,557.8494926046156,551.2012974959395,551.2522925763511,-0.10538037807754641
1181,1181,SPY,60,240904,100000,552.47,553.98,550.05,553.98,530245,0.2733180082176391,555.415,557.83025,559.3927,557.10565,546.5677000000001,544.70257,554.4135842769373,556.6701663158766,557.6977477965916,551.2289462770744,550.6564617800583,-0.022339558585204866
1182,1182,SPY,60,240904,110000,553.97,554.39,551.35,551.84,306876,-0.3844973554524605,554.24,557.26525,559.2193,557.20915,546.6209,544.7447099999999,553.8416766598401,556.2101504762693,557.4680321967253,551.235026413621,550.0746683031331,-0.1031554120094369
1183,1183,SPY,60,240904,120000,551.82,553.07,551.1,552.3,187582,0.0869848863759748,553.5609999999999,556.7367499999999,559.0654999999999,557.30855,546.68295,544.78849,553.4990818465423,555.837755192815,557.265364267442,551.2456231657243,549.5098061717808,-0.061857896892847375
1184,1184,SPY,60,240904,130000,552.27,552.28,550.7,550.95,210721,-0.2390135259927094,553.1220000000001,556.36025,558.8983000000001,557.3710500000001,546.7237,544.8277099999999,552.9326192139773,555.3722546982613,557.0177029236207,551.2426816416872,548.9647017601023,-0.10234210880263328
1185,1185,SPY,60,240904,140000,551.0,551.73,550.03,550.08,308974,-0.1669691470054372,552.568,555.9485,558.6921000000001,557.4408999999999,546.75415,544.8655799999999,552.2987038330934,554.868230441284,556.7456361423023,551.2311126701281,548.4420963322914,-0.11464604526045807
1186,1186,SPY,60,240904,150000,550.08,551.95,549.47,550.84,1078931,0.1381617219313538,552.162,555.4055000000001,558.4935,557.5165000000001,546.7779,544.905,551.9745474257394,554.484589446876,556.5140425680944,551.2272210017687,547.944629084469,-0.058692226707091066
1187,1187,SPY,60,240905,90000,550.92,552.27,550.65,551.94,353450,0.1851448486168764,551.922,554.9955,558.2907,557.5934,546.81445,544.9475,551.9668702200196,554.2422475947926,556.3346683497377,551.2343133301093,547.4748208040359,-0.0013908622699343454
1188,1188,SPY,60,240905,100000,551.97,553.78,550.37,550.42,366221,-0.2808123629907545,551.7,554.5600000000001,558.0391,557.66,546.8623249999999,544.98662,551.6231212822374,553.8782240143362,556.1027205713167,551.2262107099093,547.03505826028,-0.062277096023011236
1189,1189,SPY,60,240905,110000,550.43,550.5,547.37,547.52,370806,-0.5286775793470502,551.2360000000001,553.9805,557.7661,557.6335,546.908325,545.02166,550.7113165528514,553.2726788701137,555.7661432940101,551.1893329914028,546.6275794350103,-0.1652948714815583
1190,1190,SPY,60,240905,120000,547.48,549.27,547.11,548.74,246690,0.230145393439028,550.861,553.474,557.5405000000001,557.6118,546.9375249999999,545.06204,550.2732462077732,552.8409951681981,555.4906082628725,551.1649615188516,546.2544596962462,-0.07954627622693833
1191,1191,SPY,60,240905,130000,548.67,550.65,547.78,550.63,181669,0.3572274773543362,550.5260000000001,552.9705,557.3221000000001,557.6020000000001,546.973675,545.10374,550.3525248282681,552.6304241997983,555.2999961741324,551.159638518664,545.9175990115293,0.014407137007155235
1192,1192,SPY,60,240905,140000,550.77,551.15,549.89,550.23,215045,-0.0980445558036864,550.365,552.3025,557.1367,557.585,547.000675,545.14428,550.325297088653,552.4018123712461,555.1011727947547,551.15038838415,545.6187102902355,-0.004947327101589849
1193,1193,SPY,60,240905,150000,550.15,550.25,548.04,549.54,870777,-0.1108788512223963,550.089,551.825,556.9109,557.5539,547.014675,545.18526,550.1507866245079,552.1292588120798,554.8830875871173,551.1343646191336,545.3593089364797,-0.031710420194797084
1194,1194,SPY,60,240906,90000,549.94,551.58,547.86,547.87,434600,-0.376404698694412,549.7810000000001,551.4514999999999,556.6529,557.5034,547.029225,545.21886,549.643945152395,551.7236151156912,554.6080645444853,551.1018833791422,545.1407036857906,-0.09212773741953395
1195,1195,SPY,60,240906,100000,547.89,548.26,541.56,542.23,669596,-1.0330540801985744,548.996,550.782,556.3011,557.3947,547.022525,545.24418,547.9964017851961,550.8194612951493,554.1226502486231,551.0136059325837,544.9639887898171,-0.2997473876915069
1196,1196,SPY,60,240906,110000,542.22,545.49,540.26,540.56,585560,-0.3061487956918007,547.9680000000001,550.065,555.8801,557.2776,547.0031749999999,545.2719000000001,546.3438680551525,549.8423697432303,553.5907816114222,550.909589953155,544.8300376039311,-0.3015592300716241
1197,1197,SPY,60,240906,120000,540.52,541.17,539.66,540.18,243407,-0.0629023902908369,546.7919999999999,549.3570000000001,555.4701,557.1581000000001,546.970875,545.30238,544.9741195984519,548.9221440533988,553.0648686070527,550.8028278640688,544.7394976228076,-0.2507117836933914
1198,1198,SPY,60,240906,130000,540.21,542.0,539.9,540.66,255840,0.0833009385238947,545.816,548.758,555.0671,557.031,546.952425,545.3317799999999,544.0154263543515,548.1352731911703,552.578403171482,550.7019042037299,544.6927869989303,-0.17591537095501542
1199,1199,SPY,60,240906,140000,540.62,540.82,539.44,540.47,223571,-0.0277459213495574,545.111,548.1735,554.6377,556.8883000000001,546.926775,545.3581800000001,543.2275538311623,547.4052471729636,552.1035638314239,550.600094211653,544.6900925686004,-0.1448254010863348
1200,1200,SPY,60,240906,150000,540.45,541.84,539.68,540.43,1409638,-0.0037006198538431,544.28,547.5705,554.2144999999999,556.7471,546.898025,545.38098,542.6058752020151,546.7409379183956,551.6457770145054,550.4988992443729,544.7313693994474,-0.1144416598095388
1201,1201,SPY,60,240909,90000,544.65,545.49,544.06,545.25,305481,0.1101624896722707,543.742,547.134,553.8889,556.6537000000001,546.896975,545.4125799999999,543.1934584904562,546.5989438309293,551.3949622296228,550.4466713911951,544.8163418627713,0.10828914969311931
1202,1202,SPY,60,240909,100000,545.35,546.39,543.32,543.36,328588,-0.364903273127351,543.055,546.71,553.5345000000001,556.545,546.888125,545.44078,543.2304677147993,546.2904729898885,551.0798656715984,550.3761572479991,544.944506223324,0.006813267679239843
1203,1203,SPY,60,240909,110000,543.33,545.99,542.69,545.88,144519,0.4693280326873087,542.689,546.389,553.2593,556.4542,546.893825,545.4734,543.819252667066,546.2513803241848,550.8759493707514,550.3314193649345,545.1151347284645,0.10838584859638178
1204,1204,SPY,60,240909,120000,545.97,547.67,545.76,547.55,181890,0.2893931901020069,542.6569999999999,546.2189999999999,553.0411,556.36455,546.900325,545.51032,544.6483076299403,546.3750583885482,550.7455199836631,550.303743550358,545.3272811680652,0.15245046195189182
1205,1205,SPY,60,240909,130000,547.5,547.71,545.61,545.69,156089,-0.3305936073059261,543.0029999999999,545.9995,552.7837000000001,556.25945,546.909525,545.5426799999999,544.8797948232869,546.309814732496,550.5472642980293,550.2578356543346,545.5797878661789,0.04250214130911978
1206,1206,SPY,60,240909,140000,545.6,545.85,544.2,545.1,289221,-0.0916422287390029,543.457,545.7125,552.5789,556.13735,546.932375,545.5742200000001,544.9287293070009,546.1945942817821,550.3336460902634,550.2065139065303,545.8712940553735,0.008980785152790105
1207,1207,SPY,60,240909,150000,545.03,546.48,544.47,546.42,783442,0.2550318331101015,544.081,545.4365,552.3461,556.02595,546.970325,545.60726,545.260122794334,546.2160614930409,550.1801697729982,550.1688371512414,546.2002455748769,0.0608140972406801
1208,1208,SPY,60,240910,90000,548.4,548.66,547.66,547.875,280201,-0.0957330415754881,544.8025,545.30925,552.137,555.923,547.0031,545.6429899999999,545.8412066178154,546.3740556365608,550.0897709583708,550.1460129009803,546.5649058243209,0.10657002028744422
1209,1209,SPY,60,240910,100000,547.88,548.1,545.55,546.44,348717,-0.2628312769219429,545.3995,545.25525,551.844,555.7919,547.0282,545.67639,545.9742718138564,546.3803360521265,549.9466426854935,550.1091371507218,546.963367895987,0.024378004890013294
1210,1210,SPY,60,240910,110000,546.4,547.72,544.18,544.18,241561,-0.4062957540263593,545.7745,545.0272499999999,551.4852,555.6265,547.0393,545.70713,545.5755447441105,546.1707802376383,549.720499835082,550.0501407611624,547.3935678001114,-0.07303037713135563
1211,1211,SPY,60,240910,120000,544.11,545.82,543.43,545.15,260011,0.1911378213964021,545.7645,544.75325,551.1386,555.4939999999999,547.02175,545.74087,545.4809792454192,546.0735630721489,549.5412645474318,550.0013831416484,547.8532986900698,-0.017333163042643207
1212,1212,SPY,60,240910,130000,545.12,547.16,545.06,547.0,245834,0.3448781919577332,546.1285,544.59175,550.8158,555.3711999999999,547.00415,545.77513,545.8185394131038,546.1617951605157,549.4416071141992,549.9715186327762,548.3402259871581,0.06188303176979382
1213,1213,SPY,60,240910,140000,547.04,548.35,547.04,548.23,264934,0.2175343667739205,546.3635,544.52625,550.523,555.2733000000001,546.9922,545.81917,546.3544195435252,546.3587670499904,549.3940931097209,549.9541900891666,548.8519032983131,0.09817917342960225
1214,1214,SPY,60,240910,150000,548.19,549.14,547.98,548.78,585468,0.1076269176745139,546.4865,544.5717500000001,550.3290000000001,555.1784,546.9852999999999,545.8626700000001,546.8934374227418,546.589360664277,549.3700110269867,549.9425066056923,549.3857890144784,0.09865718294490566
1215,1215,SPY,60,240911,90000,548.7,548.72,544.54,544.68,348671,-0.7326407873154903,546.3855000000001,544.6942499999999,550.0563,555.0341999999999,546.95745,545.8988300000001,546.4015624399103,546.4075167914888,549.1860890259285,549.8901433558844,549.939263472476,-0.0899398217593328
1216,1216,SPY,60,240911,100000,544.6,544.75,539.97,541.17,686613,-0.6298200514138934,545.9925000000001,544.72475,549.6457,554.8597,546.89805,545.9270300000001,545.2389930088192,545.9087056684898,548.8717325935392,549.8033757603035,550.5096465592504,-0.21276832114091038
1217,1217,SPY,60,240911,110000,541.1,545.15,540.58,544.47,519371,0.6228053964147117,545.7974999999999,544.93925,549.3322999999999,554.7008999999999,546.86815,545.96195,545.068105673526,545.7716860810145,548.6991156290867,549.7503073447782,551.0942156341825,-0.031341730412592916
1218,1218,SPY,60,240911,120000,544.49,547.54,544.27,547.34,368813,0.5234255909199477,545.7439999999999,545.27325,549.0965,554.5815,546.83475,546.0042900000001,545.5729710794092,545.9210493113941,548.6458169769656,549.7263241871187,551.6902236429198,0.09262427954013219
1219,1219,SPY,60,240911,130000,547.41,550.8,547.36,550.01,372463,0.4749639210098505,546.101,545.75025,548.9145000000001,554.4927,546.84745,546.0520700000001,546.5589775062072,546.3104731864994,548.699314350418,549.729146832023,552.294917294791,0.1807286062663893
1220,1220,SPY,60,240911,140000,549.94,552.68,549.7,551.71,519384,0.3218532930865152,546.854,546.31425,548.7713,554.40815,546.8824000000001,546.1063099999999,547.7036491714945,546.8247138354042,548.8173804543233,549.748856813794,552.9055551754251,0.20943241487132447
1221,1221,SPY,60,240911,150000,551.47,555.36,551.24,554.36,1105995,0.5240538923241493,547.775,546.76975,548.6445,554.34795,546.9354,546.16817,549.1828382444957,547.5423601367943,549.0347380835655,549.7947388355473,553.5194256666537,0.27007106402134884
1222,1222,SPY,60,240912,90000,555.01,555.37,552.74,553.77,290368,-0.223419397848689,548.452,547.2902499999999,548.4481000000001,554.27815,546.9914,546.2282899999999,550.2022075234967,548.1354686951948,549.220434629308,549.8342936730045,554.133864547152,0.185615647105708
1223,1223,SPY,60,240912,100000,553.77,556.27,553.32,554.46,481273,0.124600465897404,549.075,547.71925,548.3555,554.2157,547.0639,546.2878900000001,551.1483836293863,548.7378050099381,549.4259077810998,549.8803206016313,554.7462721495602,0.1719687949178761
1224,1224,SPY,60,240912,110000,554.4,556.63,554.07,554.54,316970,0.0252525252525227,549.6510000000001,548.06875,548.3395,554.138,547.1213499999999,546.34741,551.9020761561893,549.2903950089916,549.6264604171351,549.9266855707693,555.3541299529952,0.136749476037612
1225,1225,SPY,60,240912,120000,554.46,557.24,554.42,557.1,256435,0.4761389460015125,550.893,548.63925,548.3691,554.1047,547.23595,546.41349,553.0571703437028,550.0341669128971,549.9195404007769,549.9980618337468,555.9550164939183,0.2092933216628401
1226,1226,SPY,60,240912,130000,557.12,559.35,557.01,559.14,344789,0.3625789775990777,552.6899999999999,549.3412500000001,548.4539,554.1186,547.38535,546.48651,554.4089102673244,550.9013891116689,550.2811270517268,550.089026392615,556.5466224832041,0.24441233132943552
1227,1227,SPY,60,240912,140000,559.16,559.35,556.58,558.68,429131,-0.0858430502897235,554.1110000000001,549.95425,548.5407,554.1296,547.5181,546.55757,555.35804131903,551.6422091962719,550.6104946183258,550.1745087170666,557.1267650229635,0.17119693318925489
1228,1228,SPY,60,240912,150000,558.6,559.22,558.12,559.02,888022,0.0751879699248047,555.279,550.5115,548.6683,554.1646000000001,547.65675,546.63387,556.1718099148011,552.3448559394841,550.9402791430973,550.2625235557027,557.6934008231364,0.14653044256607295
1229,1229,SPY,60,240913,90000,559.71,561.28,559.45,560.95,274611,0.2215432992085202,556.3729999999999,551.237,548.8441,554.2133,547.81025,546.71639,557.2336299337342,553.164393469057,551.3328172159171,550.3688666048997,558.2446383250744,0.1909158285271051
1230,1230,SPY,60,240913,100000,560.98,562.56,559.99,561.86,360017,0.15686833755214,557.388,552.121,549.0315,554.2698,547.96485,546.80101,558.2617121706821,553.9925464720039,551.7456479133322,550.4832062406718,558.778748647201,0.18449752163562927
1231,1231,SPY,60,240913,110000,561.84,562.78,561.51,562.605,225507,0.1361597607859864,558.2125,552.99375,549.2040000000001,554.29835,548.112975,546.8845200000001,559.2268872438639,554.8127801413369,552.1715048579074,550.6038211039488,559.2941752763335,0.1728893549638011
1232,1232,SPY,60,240913,120000,562.6,562.94,561.34,562.18,204120,-0.0746533949520214,559.0535,553.75275,549.4108,554.3150499999999,548.347475,546.96594,559.8831345230052,555.5144201278763,552.5639948634797,550.719006963611,559.7895424373039,0.11734902132041203
1233,1233,SPY,60,240913,130000,562.19,563.02,562.14,562.58,190665,0.0693715647734727,559.8655,554.4702500000001,549.6164,554.34095,548.578275,547.0364400000001,560.4824379623374,556.18733249665,552.9567793786374,550.8370267948189,560.2636620830757,0.10704080947943062
1234,1234,SPY,60,240913,140000,562.58,562.97,561.11,561.4,272636,-0.209747946958666,560.5514999999999,555.1012499999999,549.8254000000001,554.36185,548.783375,547.10342,560.6863406373735,556.6837770207786,553.2878860696712,550.9421310058158,560.7155394575327,0.03637985086160089
1235,1235,SPY,60,240913,150000,561.29,562.34,561.05,561.97,592585,0.1211494949135141,561.0384999999999,555.9657500000001,550.0632,554.37765,548.998675,547.17524,560.9715982735128,557.1872268283236,553.6283611257626,551.0518610455589,561.1443771934623,0.05087650892563467
1236,1236,SPY,60,240916,90000,561.74,562.89,560.84,562.49,276486,0.1335137252109516,561.3735,557.03175,550.2962,554.39485,549.215925,547.24812,561.3090208793989,557.6922528446737,553.9758763757327,551.1656733734638,561.5495779188934,0.06014967726077902
1237,1237,SPY,60,240916,100000,562.53,562.81,559.9,560.7,327228,-0.3253159831475525,561.5755,557.84325,550.4714,554.38105,549.440825,547.32194,561.1736829061991,557.9787049547048,554.239567498253,551.2605422951209,561.9307453557848,-0.02411113453828495
1238,1238,SPY,60,240916,110000,560.62,561.54,560.18,561.27,178315,0.1159430630373474,561.8005,558.53975,550.6884,554.36375,549.659975,547.3941,561.1950867048215,558.2921616256853,554.5152707336156,551.3601388891993,562.287683906047,0.003814113041000766
1239,1239,SPY,60,240916,120000,561.29,561.61,560.36,561.56,203056,0.0481034759215346,561.8615000000001,559.11725,550.9692,554.36765,549.858625,547.46574,561.2761785481945,558.603384328001,554.791534626415,551.4616300445307,562.6203967309065,0.014449849133413295
1240,1240,SPY,60,240916,130000,561.54,562.54,561.2,562.5,133986,0.1709584357303195,561.9255,559.65675,551.2443999999999,554.3924499999999,550.044125,547.53522,561.548138870818,558.9744905824771,555.0938273861634,551.5714645714509,562.929082340644,0.04845392215413469
1241,1241,SPY,60,240916,140000,562.5,562.72,561.85,562.7,177044,0.0355555555555636,561.9350000000001,560.0737499999999,551.4857999999999,554.40395,550.228075,547.60766,561.8041080106362,559.3293010031936,555.3921086651374,551.6821962672574,563.2141297226381,0.0455827598917935
1242,1242,SPY,60,240916,150000,562.63,563.09,561.96,562.86,433622,0.0408794411958157,562.0029999999999,560.5282500000001,551.7384,554.4375500000001,550.404275,547.6815399999999,562.0387506749393,559.6655580505085,555.6849671488575,551.7934181949464,563.4761120463841,0.041765921779024495
1243,1243,SPY,60,240917,90000,565.1,565.54,564.08,564.52,258861,-0.1026367014687738,562.197,561.03125,552.038,554.47445,550.587225,547.7600799999999,562.5901394138416,560.127885855222,556.0314390253728,551.9200508497231,563.7157789946276,0.09810511076686623
1244,1244,SPY,60,240917,100000,564.51,566.55,564.28,565.11,417733,0.1062868682574308,562.568,561.5597500000001,552.3828,554.5178500000001,550.775425,547.83738,563.150108432988,560.6023729166294,556.3874610243778,552.0512941248503,563.9340477798924,0.09953409772338606
1245,1245,SPY,60,240917,110000,565.16,565.96,564.77,564.96,239231,-0.0353882086488661,562.867,561.95275,552.8374,554.56925,550.989175,547.9136,563.5523065589906,561.0173850198075,556.7236390234218,552.179738959429,564.1319929154164,0.07141934627727942
1246,1246,SPY,60,240917,120000,564.96,565.18,560.98,561.87,500286,-0.5469413763806343,562.8050000000001,562.08925,553.2636,554.57185,551.1434750000001,547.9805799999999,563.1784606569927,561.0985864464925,556.9254571009348,552.2761594672953,564.3108348187653,-0.06633739187061893
1247,1247,SPY,60,240917,130000,561.92,563.07,560.82,562.64,251901,0.1281321184510299,562.999,562.2872500000001,553.7128,554.59145,551.304525,548.04916,563.0588027332166,561.2453877373027,557.1495568224667,552.3792822586655,564.4719273351016,-0.021246892794257732
1248,1248,SPY,60,240917,140000,562.59,563.17,561.38,562.01,286458,-0.1030946159725627,563.0730000000001,562.4367500000001,554.1398,554.60345,551.474575,548.11312,562.8257354591684,561.3182079527977,557.3401624372719,552.4751102958927,564.6167442751919,-0.041393061065164716
1249,1249,SPY,60,240917,150000,561.99,563.16,561.33,563.1,698494,0.1975124112528716,563.227,562.54425,554.5924,554.61505,551.664825,548.1774,562.8866831349088,561.4879024334837,557.5660384201241,552.580830591456,564.7468650706637,0.010828871513957061
1250,1250,SPY,60,240918,90000,563.71,563.92,562.57,562.93,131797,-0.1383690195313346,563.27,562.5977500000001,555.0423999999999,554.62845,551.8690750000001,548.2392,562.8963091049291,561.6252450588662,557.776389854629,552.6838074014913,564.8639596557334,0.0017101079682113607
1251,1251,SPY,60,240918,100000,562.985,563.335,562.23,562.79,297228,-0.0346368020462445,563.279,562.607,555.3932,554.64105,552.085825,548.29948,562.8726848593892,561.7361741008789,557.9730020171926,552.7843665318247,564.9697726905556,-0.004196908943565614
