,Date,Open,High,Low,Pct_Change,Close/Last,Volume
2137,2023-09-19,"3,264.87","3,266.47","3,235.96",-0.69,3240.75,424.81M
2138,2023-09-20,"3,245.75","3,249.76","3,227.64",0.04,3242.0,411.59M
2139,2023-09-21,"3,235.19","3,236.51","3,199.91",-1.21,3202.81,600.41M
2140,2023-09-22,"3,187.46","3,211.11","3,179.33",0.06,3204.82,353.99M
2141,2023-09-25,"3,202.54","3,222.12","3,195.68",0.33,3215.4,448.94M
2142,2023-09-26,"3,211.81","3,224.53","3,204.91",-0.01,3215.07,401.70M
2143,2023-09-27,"3,199.38","3,200.84","3,184.78",-0.47,3200.03,418.36M
2144,2023-09-28,"3,199.92","3,210.13","3,196.44",0.22,3206.99,462.42M
2145,2023-09-29,"3,214.04","3,228.67","3,212.53",0.32,3217.41,645.40M
2146,2023-10-02,"3,226.53","3,231.10","3,197.75",-0.27,3208.86,486.16M
2147,2023-10-03,"3,196.15","3,197.12","3,176.49",-0.51,3192.35,425.73M
2148,2023-10-04,"3,163.33","3,165.99","3,134.64",-1.41,3147.39,805.79M
2149,2023-10-05,"3,149.49","3,174.99","3,145.66",0.24,3155.1,463.46M
2150,2023-10-06,"3,158.10","3,179.94","3,155.86",0.61,3174.39,602.55M
2151,2023-10-09,"3,165.72","3,174.84","3,157.45",-0.25,3166.51,535.50M
2152,2023-10-10,"3,185.84","3,202.83","3,182.47",1.03,3199.07,491.74M
2153,2023-10-11,"3,213.43","3,214.24","3,185.05",-0.19,3192.87,783.85M
2154,2023-10-12,"3,203.86","3,232.09","3,202.15",0.81,3218.69,373.54M
2155,2023-10-13,"3,192.33","3,197.31","3,184.48",-1.02,3185.79,305.52M
2156,2023-10-16,"3,170.75","3,179.39","3,157.63",-0.69,3163.89,296.62M
2157,2023-10-17,"3,185.79","3,193.58","3,163.30",0.25,3171.83,354.74M
2158,2023-10-18,"3,167.63","3,168.34","3,132.49",-1.11,3136.62,466.98M
2159,2023-10-19,"3,111.78","3,112.70","3,093.84",-1.18,3099.6,846.35M
2160,2023-10-20,"3,083.59","3,100.44","3,074.07",-0.74,3076.69,711.42M
2161,2023-10-23,"3,065.90","3,076.69","3,053.36",-0.76,3053.36,748.62M
2162,2023-10-24,"3,059.83","3,087.70","3,053.18",1.0,3083.88,497.68M
2163,2023-10-25,"3,091.56","3,093.26","3,075.84",-0.17,3078.78,376.16M
2164,2023-10-26,"3,070.71","3,082.45","3,055.12",-0.24,3071.31,623.58M
2165,2023-10-27,"3,076.95","3,079.80","3,058.14",-0.31,3061.85,417.78M
2166,2023-10-30,"3,049.87","3,070.19","3,041.67",0.08,3064.29,423.29M
2167,2023-10-31,"3,078.38","3,086.39","3,053.12",0.11,3067.74,552.72M
2168,2023-11-01,"3,071.74","3,081.65","3,068.56",0.29,3076.77,508.72M
2169,2023-11-02,"3,100.69","3,106.76","3,076.00",0.19,3082.49,413.09M
2170,2023-11-03,"3,106.94","3,151.59","3,106.49",1.98,3143.66,651.81M
2171,2023-11-06,"3,162.36","3,180.53","3,153.63",1.17,3180.53,395.35M
2172,2023-11-07,"3,168.18","3,177.23","3,153.49",-0.21,3173.81,449.88M
2173,2023-11-08,"3,159.04","3,161.11","3,121.51",-1.39,3129.72,538.54M
2174,2023-11-09,"3,127.97","3,150.26","3,127.01",0.18,3135.32,482.05M
2175,2023-11-10,"3,119.47","3,121.26","3,100.38",-0.91,3106.68,316.36M
2176,2023-11-14,"3,107.68","3,117.39","3,090.49",-0.07,3104.66,613.05M
2177,2023-11-15,"3,140.52","3,145.81","3,116.64",0.88,3132.12,564.26M
2178,2023-11-16,"3,126.17","3,140.04","3,101.27",0.03,3133.05,412.17M
2179,2023-11-17,"3,123.17","3,128.52","3,110.36",-0.27,3124.67,323.42M
2180,2023-11-20,"3,116.54","3,120.21","3,100.44",-0.42,3111.58,393.44M
2181,2023-11-21,"3,113.80","3,114.54","3,092.08",-0.49,3096.34,596.95M
2182,2023-11-22,"3,096.38","3,119.60","3,093.31",0.6,3114.92,618.37M
2183,2023-11-23,"3,099.10","3,116.84","3,098.16",-0.1,3111.75,260.61M
2184,2023-11-24,"3,099.10","3,116.84","3,091.99",-0.54,3094.81,229.23M
2185,2023-11-27,"3,092.11","3,102.59","3,078.57",-0.27,3086.42,253.69M
2186,2023-11-28,"3,087.19","3,089.55","3,061.60",-0.66,3065.94,402.76M
2187,2023-11-29,"3,078.31","3,094.61","3,075.90",0.61,3084.7,425.95M
2188,2023-11-30,"3,085.72","3,086.44","3,067.30",-0.38,3072.99,759.09M
2189,2023-12-01,"3,081.25","3,094.15","3,077.41",0.56,3090.31,525.19M
2190,2023-12-04,"3,099.08","3,112.40","3,079.14",-0.2,3084.08,326.34M
2191,2023-12-05,"3,079.82","3,090.43","3,067.25",-0.22,3077.16,334.55M
2192,2023-12-06,"3,081.83","3,087.24","3,067.42",0.33,3087.24,290.80M
2193,2023-12-07,"3,075.70","3,079.80","3,052.35",-0.42,3074.26,350.95M
2194,2023-12-08,"3,079.83","3,111.11","3,078.54",1.19,3110.73,713.50M
2195,2023-12-11,"3,106.63","3,108.04","3,078.82",-0.66,3090.2,522.62M
2196,2023-12-12,"3,099.19","3,109.06","3,088.08",0.39,3102.31,461.85M
2197,2023-12-13,"3,099.09","3,108.01","3,095.70",0.06,3104.26,286.18M
2198,2023-12-14,"3,124.22","3,139.98","3,118.66",0.6,3122.95,562.65M
2199,2023-12-15,"3,127.73","3,128.64","3,106.73",-0.21,3116.51,662.63M
2200,2023-12-18,"3,098.62","3,118.07","3,086.44",-0.11,3113.23,403.91M
2201,2023-12-19,"3,105.20","3,127.26","3,103.37",0.11,3116.62,365.44M
2202,2023-12-20,"3,129.20","3,129.52","3,106.66",-0.28,3108.03,325.29M
2203,2023-12-21,"3,101.67","3,121.72","3,093.71",0.14,3112.5,433.01M
2204,2023-12-22,"3,123.14","3,145.23","3,122.05",0.89,3140.32,430.28M
2205,2023-12-26,"3,147.11","3,147.11","3,132.14",-0.01,3139.98,155.56M
2206,2023-12-27,"3,147.86","3,176.54","3,139.80",0.98,3170.76,261.41M
2207,2023-12-28,"3,191.06","3,230.65","3,183.35",1.38,3214.4,462.45M
2208,2023-12-29,"3,220.77","3,250.05","3,216.98",0.8,3240.27,518.07M
2209,2024-01-02,"3,240.83","3,259.28","3,225.18",-0.32,3229.95,378.98M
2210,2024-01-03,"3,210.28","3,220.53","3,193.98",-0.94,3199.44,480.92M
2211,2024-01-04,"3,196.09","3,202.45","3,159.28",-0.79,3174.01,458.08M
2212,2024-01-05,"3,167.69","3,193.10","3,167.14",0.32,3184.3,427.41M
2213,2024-01-08,"3,196.73","3,213.30","3,170.12",0.09,3187.02,253.50M
2214,2024-01-09,"3,197.48","3,205.80","3,189.26",0.34,3197.96,279.63M
2215,2024-01-10,"3,192.30","3,194.05","3,159.54",-0.56,3179.96,434.24M
2216,2024-01-11,"3,193.47","3,202.70","3,180.80",0.67,3201.41,356.06M
2217,2024-01-12,"3,198.05","3,199.30","3,182.26",-0.3,3191.72,376.78M
2218,2024-01-15,"3,196.82","3,211.67","3,194.91",0.24,3199.42,247.10M
2219,2024-01-16,"3,181.97","3,194.44","3,168.46",-0.45,3184.99,274.62M
2220,2024-01-17,"3,170.59","3,175.09","3,139.83",-1.34,3142.22,477.19M
2221,2024-01-18,"3,134.07","3,150.20","3,127.45",-0.08,3139.78,368.84M
2222,2024-01-19,"3,157.69","3,163.68","3,141.08",0.4,3152.29,526.04M
2223,2024-01-22,"3,158.54","3,166.53","3,146.54",-0.1,3149.12,617.67M
2224,2024-01-23,"3,161.99","3,161.99","3,132.76",-0.44,3135.25,561.39M
2225,2024-01-24,"3,131.40","3,153.56","3,126.29",0.58,3153.33,557.98M
2226,2024-01-25,"3,153.92","3,154.67","3,140.47",-0.18,3147.64,374.60M
2227,2024-01-26,"3,155.84","3,179.24","3,148.67",0.38,3159.53,449.37M
2228,2024-01-29,"3,163.77","3,172.45","3,137.49",-0.61,3140.31,519.23M
2229,2024-01-30,"3,151.39","3,159.94","3,142.00",0.31,3150.04,574.88M
2230,2024-01-31,"3,145.22","3,162.41","3,141.75",0.09,3153.01,848.72M
2231,2024-02-01,"3,144.18","3,148.81","3,123.14",-0.32,3143.06,606.27M
2232,2024-02-02,"3,156.87","3,191.16","3,153.98",1.17,3179.77,599.63M
2233,2024-02-05,"3,148.77","3,154.72","3,123.10",-1.43,3134.29,914.29M
2234,2024-02-06,"3,130.00","3,132.33","3,120.05",-0.27,3125.68,540.80M
2235,2024-02-07,"3,144.72","3,170.40","3,144.48",0.97,3156.15,602.41M
2236,2024-02-08,"3,164.12","3,165.33","3,138.22",-0.42,3142.91,686.16M
2237,2024-02-09,"3,132.48","3,138.30","3,117.46",-0.15,3138.3,573.17M
2238,2024-02-13,"3,148.34","3,151.70","3,118.67",0.11,3141.87,704.16M
2239,2024-02-14,"3,104.49","3,142.08","3,092.40",-0.09,3139.07,742.17M
2240,2024-02-15,"3,144.18","3,179.02","3,141.31",1.2,3176.69,889.37M
2241,2024-02-16,"3,187.15","3,229.13","3,181.36",1.42,3221.94,1.39B
2242,2024-02-19,"3,223.93","3,241.32","3,216.27",0.12,3225.91,882.93M
2243,2024-02-20,"3,228.46","3,244.06","3,219.52",0.56,3244.06,1.28B
2244,2024-02-21,"3,222.20","3,247.63","3,214.53",-0.83,3217.11,1.38B
2245,2024-02-22,"3,221.50","3,226.21","3,198.02",0.18,3222.94,602.49M
2246,2024-02-23,"3,216.65","3,216.65","3,179.35",-1.18,3184.91,988.07M
2247,2024-02-26,"3,174.58","3,174.74","3,152.87",-0.43,3171.12,1.13B
2248,2024-02-27,"3,172.90","3,179.79","3,137.56",-0.44,3157.32,996.85M
2249,2024-02-28,"3,152.84","3,154.99","3,134.43",-0.58,3138.93,1.32B
2250,2024-02-29,"3,146.80","3,153.12","3,135.13",0.09,3141.85,1.00B
2251,2024-03-01,"3,151.07","3,153.63","3,125.75",-0.19,3135.76,1.18B
2252,2024-03-04,"3,136.36","3,147.40","3,119.70",-0.43,3122.21,732.21M
2253,2024-03-05,"3,127.73","3,133.93","3,101.24",-0.48,3107.1,668.09M
2254,2024-03-06,"3,116.83","3,151.08","3,114.43",0.93,3136.14,644.70M
2255,2024-03-07,"3,141.96","3,149.35","3,125.64",-0.08,3133.78,626.23M
2256,2024-03-08,"3,147.48","3,157.48","3,142.70",0.42,3147.09,496.84M
2257,2024-03-11,"3,148.82","3,148.82","3,133.72",-0.28,3138.42,401.71M
2258,2024-03-12,"3,144.79","3,153.69","3,138.42",0.1,3141.47,548.82M
2259,2024-03-13,"3,151.01","3,168.69","3,145.17",0.61,3160.72,765.83M
2260,2024-03-14,"3,167.43","3,190.21","3,162.63",0.81,3186.4,804.27M
2261,2024-03-15,"3,161.38","3,180.52","3,155.31",-0.42,3172.96,1.61B
2262,2024-03-18,"3,171.95","3,175.86","3,165.79",-0.03,3171.93,2.10B
2263,2024-03-19,"3,174.24","3,179.49","3,165.44",0.05,3173.55,1.14B
2264,2024-03-20,"3,180.76","3,188.06","3,174.13",0.12,3177.48,1.36B
2265,2024-03-21,"3,197.91","3,229.07","3,191.79",1.35,3220.37,759.19M
2266,2024-03-22,"3,220.77","3,223.12","3,205.27",-0.07,3217.97,713.10M
2267,2024-03-25,"3,217.03","3,221.29","3,198.10",-0.62,3198.1,953.84M
2268,2024-03-26,"3,202.97","3,242.91","3,198.64",1.1,3233.33,1.21B
2269,2024-03-27,"3,245.69","3,262.52","3,242.36",0.57,3251.71,721.52M
2270,2024-03-28,"3,249.00","3,259.97","3,224.01",-0.85,3224.01,582.82M
2271,2024-04-01,"3,231.48","3,251.15","3,222.32",0.34,3234.89,1.25B
2272,2024-04-02,"3,233.84","3,252.82","3,230.48",0.4,3247.72,1.08B
2273,2024-04-03,"3,233.14","3,233.91","3,209.43",-0.77,3222.66,715.00M
2274,2024-04-04,"3,238.62","3,255.33","3,232.11",0.38,3235.01,549.91M
2275,2024-04-05,"3,217.46","3,218.26","3,197.61",-0.52,3218.26,585.89M
2276,2024-04-08,"3,218.14","3,223.53","3,210.35",-0.07,3215.99,607.45M
2277,2024-04-09,"3,228.78","3,247.89","3,220.72",0.67,3237.52,565.55M
2278,2024-04-11,"3,208.56","3,232.12","3,205.68",-0.31,3227.61,947.24M
2279,2024-04-12,"3,230.34","3,230.60","3,215.70",-0.33,3216.91,502.46M
2280,2024-04-15,"3,191.16","3,196.08","3,175.41",-1.04,3183.61,1.02B
2281,2024-04-16,"3,170.71","3,179.81","3,136.44",-1.22,3144.76,1.20B
2282,2024-04-17,"3,149.12","3,166.57","3,141.56",0.32,3154.69,905.08M
2283,2024-04-18,"3,164.78","3,197.20","3,160.22",1.05,3187.66,1.11B
2284,2024-04-19,"3,188.36","3,195.77","3,152.72",-0.35,3176.51,940.02M
2285,2024-04-22,"3,184.06","3,238.59","3,176.56",1.53,3225.17,1.28B
2286,2024-04-23,"3,257.88","3,273.17","3,250.49",1.47,3272.72,918.01M
2287,2024-04-24,"3,295.29","3,308.12","3,282.60",0.62,3293.13,1.09B
2288,2024-04-25,"3,269.74","3,290.01","3,249.01",-0.16,3287.75,728.72M
2289,2024-04-26,"3,283.41","3,297.80","3,271.58",-0.23,3280.1,892.99M
2290,2024-04-29,"3,277.64","3,282.05","3,264.11",0.06,3282.05,1.41B
2291,2024-04-30,"3,283.08","3,298.03","3,269.20",0.32,3292.69,1.16B
2292,2024-05-02,"3,309.78","3,324.77","3,285.30",0.13,3296.89,908.65M
2293,2024-05-03,"3,310.13","3,312.47","3,289.76",-0.12,3292.93,600.35M
2294,2024-05-06,"3,300.10","3,307.92","3,292.03",0.31,3303.19,413.27M
2295,2024-05-07,"3,307.65","3,312.77","3,296.12",-0.1,3300.04,247.28M
2296,2024-05-08,"3,286.90","3,290.16","3,256.16",-1.08,3264.53,317.38M
2297,2024-05-09,"3,251.70","3,267.97","3,241.13",0.04,3265.95,255.60M
2298,2024-05-10,"3,277.13","3,297.37","3,276.79",0.76,3290.7,222.09M
2299,2024-05-13,"3,287.87","3,303.66","3,281.36",0.39,3303.66,327.61M
2300,2024-05-14,"3,301.08","3,313.35","3,298.51",0.29,3313.35,294.51M
2301,2024-05-15,"3,309.39","3,309.42","3,285.45",-0.72,3289.42,389.95M
2302,2024-05-16,"3,305.01","3,324.01","3,300.86",0.47,3304.99,399.82M
2303,2024-05-17,"3,309.77","3,313.48","3,292.13",0.26,3313.48,322.99M
2304,2024-05-20,"3,310.10","3,318.24","3,306.32",0.02,3314.05,264.28M
2305,2024-05-21,"3,311.96","3,314.30","3,293.93",-0.19,3307.9,276.64M
2306,2024-05-23,"3,302.77","3,322.62","3,297.56",0.45,3322.62,367.79M
2307,2024-05-24,"3,297.98","3,320.14","3,297.98",-0.18,3316.56,288.15M
2308,2024-05-27,"3,319.73","3,324.07","3,308.94",0.06,3318.45,296.46M
2309,2024-05-28,"3,321.02","3,335.61","3,320.20",0.35,3330.09,242.03M
2310,2024-05-29,"3,326.03","3,333.86","3,322.92",-0.21,3323.2,371.28M
2311,2024-05-30,"3,310.54","3,326.65","3,307.54",0.01,3323.38,323.41M
2312,2024-05-31,"3,327.34","3,336.59","3,323.20",0.4,3336.59,1.46B
2313,2024-06-03,"3,347.22","3,355.63","3,340.12",0.37,3348.87,488.41M
2314,2024-06-04,"3,347.57","3,349.17","3,332.88",-0.3,3338.94,345.71M
2315,2024-06-05,"3,340.62","3,350.18","3,328.19",-0.27,3330.01,355.16M
2316,2024-06-06,"3,350.80","3,351.86","3,330.27",0.02,3330.81,295.06M
2317,2024-06-07,"3,338.48","3,347.95","3,328.79",0.0,3330.77,232.45M
2318,2024-06-10,"3,333.25","3,342.19","3,315.16",-0.26,3322.08,267.32M
2319,2024-06-11,"3,329.10","3,332.60","3,303.24",-0.39,3309.21,307.96M
2320,2024-06-12,"3,315.86","3,323.21","3,303.52",-0.05,3307.44,250.63M
2321,2024-06-13,"3,326.14","3,329.78","3,320.03",0.52,3324.53,236.68M
2322,2024-06-14,"3,315.77","3,323.90","3,297.55",-0.81,3297.55,235.76M
2323,2024-06-18,"3,307.42","3,314.16","3,299.15",0.13,3301.78,329.82M
2324,2024-06-19,"3,317.65","3,326.26","3,304.00",0.07,3304.0,260.72M
2325,2024-06-20,"3,299.07","3,304.97","3,288.94",-0.12,3300.0,234.61M
2326,2024-06-21,"3,307.90","3,314.07","3,302.03",0.18,3306.02,387.06M
2327,2024-06-24,"3,302.19","3,314.14","3,295.80",0.25,3314.14,197.82M
2328,2024-06-25,"3,314.86","3,329.24","3,309.68",0.37,3326.28,289.91M
2329,2024-06-26,"3,325.77","3,331.70","3,317.07",0.16,3331.7,200.43M
2330,2024-06-27,"3,315.52","3,348.15","3,315.52",0.35,3343.35,418.68M
2331,2024-06-28,"3,338.05","3,346.81","3,330.58",-0.32,3332.8,285.26M
2332,2024-07-01,"3,334.71","3,341.59","3,325.17",0.17,3338.57,322.40M
2333,2024-07-02,"3,340.55","3,369.23","3,338.99",0.88,3367.9,295.86M
2334,2024-07-03,"3,389.98","3,420.91","3,387.46",1.41,3415.51,461.47M
2335,2024-07-04,"3,430.19","3,442.52","3,428.22",0.71,3439.88,357.95M
2336,2024-07-05,"3,436.22","3,438.45","3,407.34",-0.85,3410.81,178.60M
2337,2024-07-08,"3,404.81","3,413.78","3,396.47",-0.19,3404.47,243.68M
2338,2024-07-09,"3,412.68","3,431.54","3,410.91",0.64,3426.09,270.51M
2339,2024-07-10,"3,433.36","3,459.93","3,433.36",0.99,3459.93,260.47M
2340,2024-07-11,"3,467.25","3,485.90","3,466.63",0.44,3475.06,373.17M
2341,2024-07-12,"3,486.40","3,504.98","3,480.14",0.65,3497.78,518.14M
2342,2024-07-15,"3,505.47","3,509.20","3,491.23",0.06,3499.89,300.00M
2343,2024-07-16,"3,496.52","3,497.89","3,469.56",-0.34,3487.91,294.44M
2344,2024-07-17,"3,486.46","3,495.53","3,482.73",0.05,3489.57,232.90M
2345,2024-07-18,"3,475.23","3,477.64","3,463.64",-0.53,3471.16,260.88M
2346,2024-07-19,"3,455.79","3,457.31","3,437.85",-0.68,3447.56,225.69M
2347,2024-07-22,"3,445.45","3,448.68","3,433.53",-0.3,3437.26,161.14M
2348,2024-07-23,"3,451.29","3,461.16","3,448.69",0.7,3461.16,204.89M
2349,2024-07-24,"3,458.00","3,463.86","3,443.58",-0.01,3460.82,189.63M
2350,2024-07-25,"3,448.12","3,449.66","3,422.26",-0.88,3430.45,301.25M
2351,2024-07-26,"3,432.73","3,434.97","3,416.61",-0.12,3426.47,260.31M
2352,2024-07-29,"3,437.98","3,461.19","3,437.95",0.52,3444.18,304.93M
2353,2024-07-30,"3,442.62","3,453.08","3,435.30",-0.07,3441.77,262.52M
2354,2024-07-31,"3,446.00","3,463.10","3,442.55",0.41,3455.94,342.87M
2355,2024-08-01,"3,453.24","3,454.53","3,419.40",-1.04,3419.84,418.02M
2356,2024-08-02,"3,392.57","3,397.65","3,377.23",-1.12,3381.45,420.92M
2357,2024-08-05,"3,314.38","3,315.95","3,211.78",-4.07,3243.67,601.40M
2358,2024-08-06,"3,261.17","3,274.12","3,198.44",-1.39,3198.44,459.83M
2359,2024-08-07,"3,219.99","3,267.64","3,219.89",1.6,3249.72,365.89M
2360,2024-08-08,"3,240.61","3,268.24","3,235.22",0.37,3261.83,301.81M
2361,2024-08-12,"3,258.75","3,266.98","3,229.20",-0.81,3235.38,348.83M
2362,2024-08-13,"3,242.03","3,270.45","3,242.03",0.72,3258.57,309.56M
2363,2024-08-14,"3,276.65","3,287.63","3,258.75",0.85,3286.28,365.67M
2364,2024-08-15,"3,287.96","3,318.91","3,287.34",0.9,3315.73,321.69M
2365,2024-08-16,"3,340.89","3,360.03","3,340.89",1.12,3352.89,322.65M
2366,2024-08-19,"3,372.83","3,376.89","3,340.37",0.08,3355.56,252.40M
2367,2024-08-20,"3,360.78","3,380.64","3,352.34",0.44,3370.31,239.37M
2368,2024-08-21,"3,369.28","3,373.76","3,353.91",0.1,3373.76,230.08M
2369,2024-08-22,"3,364.45","3,391.25","3,353.96",-0.01,3373.58,330.46M
2370,2024-08-23,"3,372.30","3,393.72","3,367.94",0.43,3387.99,272.67M
2371,2024-08-26,"3,393.64","3,406.63","3,384.18",0.24,3396.03,332.90M
2372,2024-08-27,"3,394.43","3,401.22","3,383.32",0.07,3398.47,326.38M
2373,2024-08-28,"3,398.25","3,400.45","3,373.19",-0.22,3391.03,277.63M
2374,2024-08-29,"3,388.44","3,414.91","3,379.07",0.4,3404.47,317.54M
2375,2024-08-30,"3,409.98","3,442.93","3,406.31",1.13,3442.93,477.72M
2376,2024-09-02,"3,442.71","3,466.79","3,439.83",0.59,3463.08,307.51M
2377,2024-09-03,"3,466.13","3,486.98","3,463.29",0.5,3480.34,251.99M
2378,2024-09-04,"3,419.06","3,442.27","3,412.47",-1.12,3441.38,318.42M
2379,2024-09-05,"3,451.65","3,465.08","3,433.71",0.5,3458.66,332.59M
2380,2024-09-06,"3,454.08","3,475.87","3,446.08",-0.12,3454.47,381.91M
2381,2024-09-09,"3,443.38","3,501.04","3,441.84",1.22,3496.53,279.84M
2382,2024-09-10,"3,508.38","3,523.47","3,497.80",0.46,3512.67,338.82M
2383,2024-09-11,"3,518.09","3,536.12","3,517.56",0.53,3531.17,296.93M
2384,2024-09-12,"3,553.60","3,559.10","3,535.45",0.72,3556.53,318.86M
2385,2024-09-13,"3,561.28","3,572.84","3,556.30",0.17,3562.65,298.49M
2386,2024-09-16,"3,562.55","3,570.43","3,543.87",0.22,3570.43,263.21M
2387,2024-09-17,"3,576.12","3,597.95","3,572.16",0.64,3593.42,319.46M
2388,2024-09-18,"3,583.39","3,596.91","3,573.22",-0.03,3592.42,301.23M
2389,2024-09-19,"3,590.30","3,633.38","3,588.79",1.13,3633.18,367.15M
2390,2024-09-20,"3,633.97","3,636.21","3,613.76",-0.23,3624.76,488.93M
2391,2024-09-23,"3,623.92","3,648.19","3,620.20",0.38,3638.54,250.27M
2392,2024-09-24,"3,641.22","3,652.62","3,622.74",-0.43,3622.74,390.85M
2393,2024-09-25,"3,621.06","3,621.06","3,573.49",-1.09,3583.27,311.29M
2394,2024-09-26,"3,575.91","3,609.06","3,570.66",-0.03,3582.23,437.99M
2395,2024-09-27,"3,575.56","3,583.60","3,559.86",-0.25,3573.36,515.76M
